id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z
690,-2.6155343,2.735109,0.94659877,3.7366357,-8.7774935,2.272346,0.036406793,-0.004490565,-0.00818373,-0.23266643,0.5115988,0.20448363
691,-2.6155343,2.735109,0.94659877,3.7366357,-8.7774935,2.272346,0.036406793,-0.004490565,-0.00818373,-0.23266643,0.5115988,0.20448363
692,-2.6155343,2.735109,0.94659877,3.7366357,-8.7774935,2.272346,0.036406793,-0.004490565,-0.00818373,-0.23266643,0.5115988,0.20448363
693,-2.6155343,2.735109,0.94659877,3.7366357,-8.7774935,2.272346,0.036406793,-0.004490565,-0.00818373,-0.23266643,0.5115988,0.20448363
694,-2.6251132,2.7328272,0.94655854,3.7249393,-8.7710905,2.3158538,0.018398754,0.011536216,0.010159664,-0.17333259,0.062210284,0.40123564
695,-2.6251132,2.7328272,0.94655854,3.7249393,-8.7710905,2.3158538,0.018398754,0.011536216,0.010159664,-0.17333259,0.062210284,0.40123564
696,-2.6251132,2.7328272,0.94655854,3.7249393,-8.7710905,2.3158538,0.018398754,0.011536216,0.010159664,-0.17333259,0.062210284,0.40123564
697,-2.6251132,2.7328272,0.94655854,3.7249393,-8.7710905,2.3158538,0.018398754,0.011536216,0.010159664,-0.17333259,0.062210284,0.40123564
698,-2.6251132,2.7328272,0.94655854,3.7249393,-8.7710905,2.3158538,0.018398754,0.011536216,0.010159664,-0.17333259,0.062210284,0.40123564
699,-2.6251132,2.7328272,0.94655854,3.7249393,-8.7710905,2.3158538,0.018398754,0.011536216,0.010159664,-0.17333259,0.062210284,0.40123564
700,-2.6251132,2.7328272,0.94655854,3.7063155,-8.760218,2.3858316,0.008285933,0.020675976,0.023416305,0.17816362,-0.40087795,-0.104150906
701,-2.6251132,2.7328272,0.94655854,3.7063155,-8.760218,2.3858316,0.008285933,0.020675976,0.023416305,0.17816362,-0.40087795,-0.104150906
702,-2.6251132,2.7328272,0.94655854,3.7063155,-8.760218,2.3858316,0.008285933,0.020675976,0.023416305,0.17816362,-0.40087795,-0.104150906
703,-2.6251132,2.7328272,0.94655854,3.7063155,-8.760218,2.3858316,0.008285933,0.020675976,0.023416305,0.17816362,-0.40087795,-0.104150906
704,-2.6251132,2.7328272,0.94655854,3.7063155,-8.760218,2.3858316,0.008285933,0.020675976,0.023416305,0.17816362,-0.40087795,-0.104150906
705,-2.6251132,2.7328272,0.94655854,3.7063155,-8.760218,2.3858316,0.008285933,0.020675976,0.023416305,0.17816362,-0.40087795,-0.104150906
706,-2.6462495,2.7346358,0.9518577,3.6688771,-8.75275,2.4696324,0.025052626,0.01765565,0.03170543,0.37642655,-0.2981009,-0.35821393
707,-2.6462495,2.7346358,0.9518577,3.6688771,-8.75275,2.4696324,0.025052626,0.01765565,0.03170543,0.37642655,-0.2981009,-0.35821393
708,-2.6462495,2.7346358,0.9518577,3.6688771,-8.75275,2.4696324,0.025052626,0.01765565,0.03170543,0.37642655,-0.2981009,-0.35821393
709,-2.6462495,2.7346358,0.9518577,3.6688771,-8.75275,2.4696324,0.025052626,0.01765565,0.03170543,0.37642655,-0.2981009,-0.35821393
710,-2.6462495,2.7346358,0.9518577,3.6688771,-8.75275,2.4696324,0.025052626,0.01765565,0.03170543,0.37642655,-0.2981009,-0.35821393
711,-2.6462495,2.7346358,0.9518577,3.6688771,-8.75275,2.4696324,0.025052626,0.01765565,0.03170543,0.37642655,-0.2981009,-0.35821393
712,-2.6462495,2.7346358,0.9518577,3.6295002,-8.7466135,2.5483065,0.049082153,0.01155325,0.03663888,-0.2020978,0.016870216,0.21162525
713,-2.6462495,2.7346358,0.9518577,3.6295002,-8.7466135,2.5483065,0.049082153,0.01155325,0.03663888,-0.2020978,0.016870216,0.21162525
714,-2.6462495,2.7346358,0.9518577,3.6295002,-8.7466135,2.5483065,0.049082153,0.01155325,0.03663888,-0.2020978,0.016870216,0.21162525
715,-2.6462495,2.7346358,0.9518577,3.6295002,-8.7466135,2.5483065,0.049082153,0.01155325,0.03663888,-0.2020978,0.016870216,0.21162525
716,-2.6462495,2.7346358,0.9518577,3.6295002,-8.7466135,2.5483065,0.049082153,0.01155325,0.03663888,-0.2020978,0.016870216,0.21162525
717,-2.6462495,2.7346358,0.9518577,3.6295002,-8.7466135,2.5483065,0.049082153,0.01155325,0.03663888,-0.2020978,0.016870216,0.21162525
718,-2.6704266,2.7376697,0.9587344,3.6013181,-8.730101,2.6431477,0.0505311,0.012088754,0.03781422,-0.039499883,0.06638866,0.13050382
719,-2.6704266,2.7376697,0.9587344,3.6013181,-8.730101,2.6431477,0.0505311,0.012088754,0.03781422,-0.039499883,0.06638866,0.13050382
720,-2.6704266,2.7376697,0.9587344,3.6013181,-8.730101,2.6431477,0.0505311,0.012088754,0.03781422,-0.039499883,0.06638866,0.13050382
721,-2.6704266,2.7376697,0.9587344,3.6013181,-8.730101,2.6431477,0.0505311,0.012088754,0.03781422,-0.039499883,0.06638866,0.13050382
722,-2.6704266,2.7376697,0.9587344,3.6013181,-8.730101,2.6431477,0.0505311,0.012088754,0.03781422,-0.039499883,0.06638866,0.13050382
723,-2.6704266,2.7376697,0.9587344,3.6013181,-8.730101,2.6431477,0.0505311,0.012088754,0.03781422,-0.039499883,0.06638866,0.13050382
724,-2.6704266,2.7376697,0.9587344,3.5874615,-8.713998,2.7141767,0.022786051,0.01937927,0.033671785,-0.10583155,0.10805547,0.0035128947
725,-2.6704266,2.7376697,0.9587344,3.5874615,-8.713998,2.7141767,0.022786051,0.01937927,0.033671785,-0.10583155,0.10805547,0.0035128947
726,-2.6704266,2.7376697,0.9587344,3.5874615,-8.713998,2.7141767,0.022786051,0.01937927,0.033671785,-0.10583155,0.10805547,0.0035128947
727,-2.6704266,2.7376697,0.9587344,3.5874615,-8.713998,2.7141767,0.022786051,0.01937927,0.033671785,-0.10583155,0.10805547,0.0035128947
728,-2.6704266,2.7376697,0.9587344,3.5874615,-8.713998,2.7141767,0.022786051,0.01937927,0.033671785,-0.10583155,0.10805547,0.0035128947
729,-2.6704266,2.7376697,0.9587344,3.5874615,-8.713998,2.7141767,0.022786051,0.01937927,0.033671785,-0.10583155,0.10805547,0.0035128947
730,-2.6852534,2.7382276,0.9643571,3.5710535,-8.705038,2.764107,-0.011593706,0.026008654,0.025608357,0.10921855,0.038680386,-0.30086175
731,-2.6852534,2.7382276,0.9643571,3.5710535,-8.705038,2.764107,-0.011593706,0.026008654,0.025608357,0.10921855,0.038680386,-0.30086175
732,-2.6852534,2.7382276,0.9643571,3.5710535,-8.705038,2.764107,-0.011593706,0.026008654,0.025608357,0.10921855,0.038680386,-0.30086175
733,-2.6852534,2.7382276,0.9643571,3.5710535,-8.705038,2.764107,-0.011593706,0.026008654,0.025608357,0.10921855,0.038680386,-0.30086175
734,-2.6852534,2.7382276,0.9643571,3.5710535,-8.705038,2.764107,-0.011593706,0.026008654,0.025608357,0.10921855,0.038680386,-0.30086175
735,-2.6852534,2.7382276,0.9643571,3.5710535,-8.705038,2.764107,-0.011593706,0.026008654,0.025608357,0.10921855,0.038680386,-0.30086175
736,-2.6852534,2.7382276,0.9643571,3.5580404,-8.714611,2.750687,-0.030151088,0.028029302,0.019862605,0.105939575,-0.1990308,-0.20558313
737,-2.6852534,2.7382276,0.9643571,3.5580404,-8.714611,2.750687,-0.030151088,0.028029302,0.019862605,0.105939575,-0.1990308,-0.20558313
738,-2.6852534,2.7382276,0.9643571,3.5580404,-8.714611,2.750687,-0.030151088,0.028029302,0.019862605,0.105939575,-0.1990308,-0.20558313
739,-2.6852534,2.7382276,0.9643571,3.5580404,-8.714611,2.750687,-0.030151088,0.028029302,0.019862605,0.105939575,-0.1990308,-0.20558313
740,-2.6852534,2.7382276,0.9643571,3.5580404,-8.714611,2.750687,-0.030151088,0.028029302,0.019862605,0.105939575,-0.1990308,-0.20558313
741,-2.6852534,2.7382276,0.9643571,3.5580404,-8.714611,2.750687,-0.030151088,0.028029302,0.019862605,0.105939575,-0.1990308,-0.20558313
742,-2.6852534,2.7382276,0.9643571,3.5277345,-8.722359,2.7651284,-0.02852435,0.027592808,0.022973424,0.13164902,-0.53027385,-0.23779088
743,-2.6852534,2.7382276,0.9643571,3.5277345,-8.722359,2.7651284,-0.02852435,0.027592808,0.022973424,0.13164902,-0.53027385,-0.23779088
744,-2.6852534,2.7382276,0.9643571,3.5277345,-8.722359,2.7651284,-0.02852435,0.027592808,0.022973424,0.13164902,-0.53027385,-0.23779088
745,-2.6852534,2.7382276,0.9643571,3.5277345,-8.722359,2.7651284,-0.02852435,0.027592808,0.022973424,0.13164902,-0.53027385,-0.23779088
746,-2.6852534,2.7382276,0.9643571,3.5277345,-8.722359,2.7651284,-0.02852435,0.027592808,0.022973424,0.13164902,-0.53027385,-0.23779088
747,-2.6852534,2.7382276,0.9643571,3.5277345,-8.722359,2.7651284,-0.02852435,0.027592808,0.022973424,0.13164902,-0.53027385,-0.23779088
748,-2.6852534,2.7382276,0.9643571,3.5047123,-8.722223,2.7946749,-0.01218457,0.025666911,0.032699786,-0.015179559,0.24877007,0.07712593
749,-2.6852534,2.7382276,0.9643571,3.5047123,-8.722223,2.7946749,-0.01218457,0.025666911,0.032699786,-0.015179559,0.24877007,0.07712593
750,-2.6852534,2.7382276,0.9643571,3.5047123,-8.722223,2.7946749,-0.01218457,0.025666911,0.032699786,-0.015179559,0.24877007,0.07712593
751,-2.6852534,2.7382276,0.9643571,3.5047123,-8.722223,2.7946749,-0.01218457,0.025666911,0.032699786,-0.015179559,0.24877007,0.07712593
752,-2.6852534,2.7382276,0.9643571,3.5047123,-8.722223,2.7946749,-0.01218457,0.025666911,0.032699786,-0.015179559,0.24877007,0.07712593
753,-2.6852534,2.7382276,0.9643571,3.5047123,-8.722223,2.7946749,-0.01218457,0.025666911,0.032699786,-0.015179559,0.24877007,0.07712593
754,-2.7012913,2.7461383,0.96426594,3.4852283,-8.721682,2.8206089,0.006882765,0.021386076,0.03817406,0.08680261,-0.18803681,0.14468873
755,-2.7012913,2.7461383,0.96426594,3.4852283,-8.721682,2.8206089,0.006882765,0.021386076,0.03817406,0.08680261,-0.18803681,0.14468873
756,-2.7012913,2.7461383,0.96426594,3.4852283,-8.721682,2.8206089,0.006882765,0.021386076,0.03817406,0.08680261,-0.18803681,0.14468873
757,-2.7012913,2.7461383,0.96426594,3.4852283,-8.721682,2.8206089,0.006882765,0.021386076,0.03817406,0.08680261,-0.18803681,0.14468873
758,-2.7012913,2.7461383,0.96426594,3.4852283,-8.721682,2.8206089,0.006882765,0.021386076,0.03817406,0.08680261,-0.18803681,0.14468873
759,-2.7012913,2.7461383,0.96426594,3.4852283,-8.721682,2.8206089,0.006882765,0.021386076,0.03817406,0.08680261,-0.18803681,0.14468873
760,-2.7012913,2.7461383,0.96426594,3.4715507,-8.720683,2.8404953,0.0141967,0.014512893,0.028924646,-0.10397993,0.054657687,0.21212319
761,-2.7012913,2.7461383,0.96426594,3.4715507,-8.720683,2.8404953,0.0141967,0.014512893,0.028924646,-0.10397993,0.054657687,0.21212319
762,-2.7012913,2.7461383,0.96426594,3.4715507,-8.720683,2.8404953,0.0141967,0.014512893,0.028924646,-0.10397993,0.054657687,0.21212319
763,-2.7012913,2.7461383,0.96426594,3.4715507,-8.720683,2.8404953,0.0141967,0.014512893,0.028924646,-0.10397993,0.054657687,0.21212319
764,-2.7012913,2.7461383,0.96426594,3.4715507,-8.720683,2.8404953,0.0141967,0.014512893,0.028924646,-0.10397993,0.054657687,0.21212319
765,-2.7012913,2.7461383,0.96426594,3.4715507,-8.720683,2.8404953,0.0141967,0.014512893,0.028924646,-0.10397993,0.054657687,0.21212319
766,-2.7012913,2.7461383,0.96426594,3.4617505,-8.710366,2.883781,0.005179374,0.0067358473,0.0062684794,-0.3465954,0.2734083,0.5054992
767,-2.7012913,2.7461383,0.96426594,3.4617505,-8.710366,2.883781,0.005179374,0.0067358473,0.0062684794,-0.3465954,0.2734083,0.5054992
768,-2.7012913,2.7461383,0.96426594,3.4617505,-8.710366,2.883781,0.005179374,0.0067358473,0.0062684794,-0.3465954,0.2734083,0.5054992
769,-2.7012913,2.7461383,0.96426594,3.4617505,-8.710366,2.883781,0.005179374,0.0067358473,0.0062684794,-0.3465954,0.2734083,0.5054992
770,-2.7012913,2.7461383,0.96426594,3.4617505,-8.710366,2.883781,0.005179374,0.0067358473,0.0062684794,-0.3465954,0.2734083,0.5054992
771,-2.7012913,2.7461383,0.96426594,3.4617505,-8.710366,2.883781,0.005179374,0.0067358473,0.0062684794,-0.3465954,0.2734083,0.5054992
772,-2.7121534,2.7488894,0.9754314,3.454723,-8.69498,2.9381268,-0.006997744,1.9163152e-05,-0.01614389,-0.15157802,-0.027654026,0.30749542
773,-2.7121534,2.7488894,0.9754314,3.454723,-8.69498,2.9381268,-0.006997744,1.9163152e-05,-0.01614389,-0.15157802,-0.027654026,0.30749542
774,-2.7121534,2.7488894,0.9754314,3.454723,-8.69498,2.9381268,-0.006997744,1.9163152e-05,-0.01614389,-0.15157802,-0.027654026,0.30749542
775,-2.7121534,2.7488894,0.9754314,3.454723,-8.69498,2.9381268,-0.006997744,1.9163152e-05,-0.01614389,-0.15157802,-0.027654026,0.30749542
776,-2.7121534,2.7488894,0.9754314,3.454723,-8.69498,2.9381268,-0.006997744,1.9163152e-05,-0.01614389,-0.15157802,-0.027654026,0.30749542
777,-2.7121534,2.7488894,0.9754314,3.454723,-8.69498,2.9381268,-0.006997744,1.9163152e-05,-0.01614389,-0.15157802,-0.027654026,0.30749542
778,-2.7138588,2.7470405,0.98404884,3.4713464,-8.663503,3.010623,-0.0028350817,-0.0066762287,-0.027598131,0.0224208,-0.19284475,-0.09415422
779,-2.7138588,2.7470405,0.98404884,3.4713464,-8.663503,3.010623,-0.0028350817,-0.0066762287,-0.027598131,0.0224208,-0.19284475,-0.09415422
780,-2.7138588,2.7470405,0.98404884,3.4713464,-8.663503,3.010623,-0.0028350817,-0.0066762287,-0.027598131,0.0224208,-0.19284475,-0.09415422
781,-2.7138588,2.7470405,0.98404884,3.4713464,-8.663503,3.010623,-0.0028350817,-0.0066762287,-0.027598131,0.0224208,-0.19284475,-0.09415422
782,-2.7138588,2.7470405,0.98404884,3.4713464,-8.663503,3.010623,-0.0028350817,-0.0066762287,-0.027598131,0.0224208,-0.19284475,-0.09415422
783,-2.7138588,2.7470405,0.98404884,3.4713464,-8.663503,3.010623,-0.0028350817,-0.0066762287,-0.027598131,0.0224208,-0.19284475,-0.09415422
784,-2.7138588,2.7470405,0.98404884,3.4716456,-8.637702,3.0835326,0.022540124,-0.014359588,-0.027718432,0.15375401,-0.43280748,-0.34981558
785,-2.7138588,2.7470405,0.98404884,3.4716456,-8.637702,3.0835326,0.022540124,-0.014359588,-0.027718432,0.15375401,-0.43280748,-0.34981558
786,-2.7138588,2.7470405,0.98404884,3.4716456,-8.637702,3.0835326,0.022540124,-0.014359588,-0.027718432,0.15375401,-0.43280748,-0.34981558
787,-2.7138588,2.7470405,0.98404884,3.4716456,-8.637702,3.0835326,0.022540124,-0.014359588,-0.027718432,0.15375401,-0.43280748,-0.34981558
788,-2.7138588,2.7470405,0.98404884,3.4716456,-8.637702,3.0835326,0.022540124,-0.014359588,-0.027718432,0.15375401,-0.43280748,-0.34981558
789,-2.7138588,2.7470405,0.98404884,3.4716456,-8.637702,3.0835326,0.022540124,-0.014359588,-0.027718432,0.15375401,-0.43280748,-0.34981558
790,-2.7195,2.7492826,1.0020272,3.4611275,-8.619793,3.1448636,0.050810028,-0.019452726,-0.021362655,0.20295759,0.065918334,-0.18785526
791,-2.7195,2.7492826,1.0020272,3.4611275,-8.619793,3.1448636,0.050810028,-0.019452726,-0.021362655,0.20295759,0.065918334,-0.18785526
792,-2.7195,2.7492826,1.0020272,3.4611275,-8.619793,3.1448636,0.050810028,-0.019452726,-0.021362655,0.20295759,0.065918334,-0.18785526
793,-2.7195,2.7492826,1.0020272,3.4611275,-8.619793,3.1448636,0.050810028,-0.019452726,-0.021362655,0.20295759,0.065918334,-0.18785526
794,-2.7195,2.7492826,1.0020272,3.4611275,-8.619793,3.1448636,0.050810028,-0.019452726,-0.021362655,0.20295759,0.065918334,-0.18785526
795,-2.7195,2.7492826,1.0020272,3.4611275,-8.619793,3.1448636,0.050810028,-0.019452726,-0.021362655,0.20295759,0.065918334,-0.18785526
796,-2.7260268,2.7522175,1.0135324,3.4389973,-8.592196,3.2431233,0.058876652,-0.017659908,-0.01355793,0.024004376,-0.108454004,0.12137498
797,-2.7260268,2.7522175,1.0135324,3.4389973,-8.592196,3.2431233,0.058876652,-0.017659908,-0.01355793,0.024004376,-0.108454004,0.12137498
798,-2.7260268,2.7522175,1.0135324,3.4389973,-8.592196,3.2431233,0.058876652,-0.017659908,-0.01355793,0.024004376,-0.108454004,0.12137498
799,-2.7260268,2.7522175,1.0135324,3.4389973,-8.592196,3.2431233,0.058876652,-0.017659908,-0.01355793,0.024004376,-0.108454004,0.12137498
800,-2.7260268,2.7522175,1.0135324,3.4389973,-8.592196,3.2431233,0.058876652,-0.017659908,-0.01355793,0.024004376,-0.108454004,0.12137498
801,-2.7260268,2.7522175,1.0135324,3.4351058,-8.569815,3.3058612,0.038624395,-0.010062783,-0.009836019,-0.063276626,0.06857239,0.15705712
802,-2.7260268,2.7522175,1.0135324,3.4351058,-8.569815,3.3058612,0.038624395,-0.010062783,-0.009836019,-0.063276626,0.06857239,0.15705712
803,-2.7260268,2.7522175,1.0135324,3.4351058,-8.569815,3.3058612,0.038624395,-0.010062783,-0.009836019,-0.063276626,0.06857239,0.15705712
804,-2.7260268,2.7522175,1.0135324,3.4351058,-8.569815,3.3058612,0.038624395,-0.010062783,-0.009836019,-0.063276626,0.06857239,0.15705712
805,-2.7260268,2.7522175,1.0135324,3.4351058,-8.569815,3.3058612,0.038624395,-0.010062783,-0.009836019,-0.063276626,0.06857239,0.15705712
806,-2.7260268,2.7522175,1.0135324,3.4351058,-8.569815,3.3058612,0.038624395,-0.010062783,-0.009836019,-0.063276626,0.06857239,0.15705712
807,-2.7244859,2.7565975,1.0288613,3.4244719,-8.574216,3.3054786,-0.0011817276,-0.0028435986,-0.016571866,-0.22202149,0.6475153,0.4425649
808,-2.7244859,2.7565975,1.0288613,3.4244719,-8.574216,3.3054786,-0.0011817276,-0.0028435986,-0.016571866,-0.22202149,0.6475153,0.4425649
809,-2.7244859,2.7565975,1.0288613,3.4244719,-8.574216,3.3054786,-0.0011817276,-0.0028435986,-0.016571866,-0.22202149,0.6475153,0.4425649
810,-2.7244859,2.7565975,1.0288613,3.4244719,-8.574216,3.3054786,-0.0011817276,-0.0028435986,-0.016571866,-0.22202149,0.6475153,0.4425649
811,-2.7244859,2.7565975,1.0288613,3.4244719,-8.574216,3.3054786,-0.0011817276,-0.0028435986,-0.016571866,-0.22202149,0.6475153,0.4425649
812,-2.7244859,2.7565975,1.0288613,3.4244719,-8.574216,3.3054786,-0.0011817276,-0.0028435986,-0.016571866,-0.22202149,0.6475153,0.4425649
813,-2.7244859,2.7565975,1.0288613,3.439673,-8.58555,3.2599611,-0.043665368,0.00017779146,-0.032512415,-0.13114703,0.12163712,0.1274844
814,-2.7244859,2.7565975,1.0288613,3.439673,-8.58555,3.2599611,-0.043665368,0.00017779146,-0.032512415,-0.13114703,0.12163712,0.1274844
815,-2.7244859,2.7565975,1.0288613,3.439673,-8.58555,3.2599611,-0.043665368,0.00017779146,-0.032512415,-0.13114703,0.12163712,0.1274844
816,-2.7244859,2.7565975,1.0288613,3.439673,-8.58555,3.2599611,-0.043665368,0.00017779146,-0.032512415,-0.13114703,0.12163712,0.1274844
817,-2.7244859,2.7565975,1.0288613,3.439673,-8.58555,3.2599611,-0.043665368,0.00017779146,-0.032512415,-0.13114703,0.12163712,0.1274844
818,-2.706738,2.755681,1.0338246,3.4666197,-8.588985,3.2221513,-0.06914065,-0.0017544929,-0.049304657,0.049761478,-0.20574954,-0.08284212
819,-2.706738,2.755681,1.0338246,3.4666197,-8.588985,3.2221513,-0.06914065,-0.0017544929,-0.049304657,0.049761478,-0.20574954,-0.08284212
820,-2.706738,2.755681,1.0338246,3.4666197,-8.588985,3.2221513,-0.06914065,-0.0017544929,-0.049304657,0.049761478,-0.20574954,-0.08284212
821,-2.706738,2.755681,1.0338246,3.4666197,-8.588985,3.2221513,-0.06914065,-0.0017544929,-0.049304657,0.049761478,-0.20574954,-0.08284212
822,-2.706738,2.755681,1.0338246,3.4666197,-8.588985,3.2221513,-0.06914065,-0.0017544929,-0.049304657,0.049761478,-0.20574954,-0.08284212
823,-2.706738,2.755681,1.0338246,3.4910123,-8.581685,3.2152598,-0.056856003,-0.0092302505,-0.057208393,0.1527995,-0.50910044,-0.19532272
824,-2.706738,2.755681,1.0338246,3.4910123,-8.581685,3.2152598,-0.056856003,-0.0092302505,-0.057208393,0.1527995,-0.50910044,-0.19532272
825,-2.706738,2.755681,1.0338246,3.4910123,-8.581685,3.2152598,-0.056856003,-0.0092302505,-0.057208393,0.1527995,-0.50910044,-0.19532272
826,-2.706738,2.755681,1.0338246,3.4910123,-8.581685,3.2152598,-0.056856003,-0.0092302505,-0.057208393,0.1527995,-0.50910044,-0.19532272
827,-2.706738,2.755681,1.0338246,3.4910123,-8.581685,3.2152598,-0.056856003,-0.0092302505,-0.057208393,0.1527995,-0.50910044,-0.19532272
828,-2.706738,2.755681,1.0338246,3.4910123,-8.581685,3.2152598,-0.056856003,-0.0092302505,-0.057208393,0.1527995,-0.50910044,-0.19532272
829,-2.706738,2.755681,1.0338246,3.524175,-8.5747795,3.1974585,-0.0029372852,-0.019832795,-0.05004244,-0.055661548,0.26038322,-0.17077917
830,-2.706738,2.755681,1.0338246,3.524175,-8.5747795,3.1974585,-0.0029372852,-0.019832795,-0.05004244,-0.055661548,0.26038322,-0.17077917
831,-2.706738,2.755681,1.0338246,3.524175,-8.5747795,3.1974585,-0.0029372852,-0.019832795,-0.05004244,-0.055661548,0.26038322,-0.17077917
832,-2.706738,2.755681,1.0338246,3.524175,-8.5747795,3.1974585,-0.0029372852,-0.019832795,-0.05004244,-0.055661548,0.26038322,-0.17077917
833,-2.706738,2.755681,1.0338246,3.524175,-8.5747795,3.1974585,-0.0029372852,-0.019832795,-0.05004244,-0.055661548,0.26038322,-0.17077917
834,-2.706738,2.755681,1.0338246,3.524175,-8.5747795,3.1974585,-0.0029372852,-0.019832795,-0.05004244,-0.055661548,0.26038322,-0.17077917
835,-2.706738,2.755681,1.0338246,3.5459921,-8.563219,3.2043097,0.061137903,-0.027590679,-0.034105085,0.07884137,-0.026913738,0.06763079
836,-2.706738,2.755681,1.0338246,3.5459921,-8.563219,3.2043097,0.061137903,-0.027590679,-0.034105085,0.07884137,-0.026913738,0.06763079
837,-2.706738,2.755681,1.0338246,3.5459921,-8.563219,3.2043097,0.061137903,-0.027590679,-0.034105085,0.07884137,-0.026913738,0.06763079
838,-2.706738,2.755681,1.0338246,3.5459921,-8.563219,3.2043097,0.061137903,-0.027590679,-0.034105085,0.07884137,-0.026913738,0.06763079
839,-2.706738,2.755681,1.0338246,3.5459921,-8.563219,3.2043097,0.061137903,-0.027590679,-0.034105085,0.07884137,-0.026913738,0.06763079
840,-2.706738,2.755681,1.0338246,3.5459921,-8.563219,3.2043097,0.061137903,-0.027590679,-0.034105085,0.07884137,-0.026913738,0.06763079
841,-2.6872714,2.7482922,1.0468495,3.5651574,-8.549057,3.220816,0.08843155,-0.02748954,-0.023259807,-0.049043357,0.061414193,0.13130389
842,-2.6872714,2.7482922,1.0468495,3.5651574,-8.549057,3.220816,0.08843155,-0.02748954,-0.023259807,-0.049043357,0.061414193,0.13130389
843,-2.6872714,2.7482922,1.0468495,3.5651574,-8.549057,3.220816,0.08843155,-0.02748954,-0.023259807,-0.049043357,0.061414193,0.13130389
844,-2.6872714,2.7482922,1.0468495,3.5651574,-8.549057,3.220816,0.08843155,-0.02748954,-0.023259807,-0.049043357,0.061414193,0.13130389
845,-2.6872714,2.7482922,1.0468495,3.5651574,-8.549057,3.220816,0.08843155,-0.02748954,-0.023259807,-0.049043357,0.061414193,0.13130389
846,-2.6872714,2.7482922,1.0468495,3.5651574,-8.549057,3.220816,0.08843155,-0.02748954,-0.023259807,-0.049043357,0.061414193,0.13130389
847,-2.6872714,2.7482922,1.0468495,3.571835,-8.548764,3.2141902,0.062333472,-0.020141536,-0.024484118,-0.049827002,0.039478905,0.13746208
848,-2.6872714,2.7482922,1.0468495,3.571835,-8.548764,3.2141902,0.062333472,-0.020141536,-0.024484118,-0.049827002,0.039478905,0.13746208
849,-2.6872714,2.7482922,1.0468495,3.571835,-8.548764,3.2141902,0.062333472,-0.020141536,-0.024484118,-0.049827002,0.039478905,0.13746208
850,-2.6872714,2.7482922,1.0468495,3.571835,-8.548764,3.2141902,0.062333472,-0.020141536,-0.024484118,-0.049827002,0.039478905,0.13746208
851,-2.6872714,2.7482922,1.0468495,3.571835,-8.548764,3.2141902,0.062333472,-0.020141536,-0.024484118,-0.049827002,0.039478905,0.13746208
852,-2.6872714,2.7482922,1.0468495,3.571835,-8.548764,3.2141902,0.062333472,-0.020141536,-0.024484118,-0.049827002,0.039478905,0.13746208
853,-2.6872714,2.7482922,1.0468495,3.5739985,-8.557591,3.1881905,0.008411558,-0.007738719,-0.02898746,-0.048142128,0.16646497,0.33835533
854,-2.6872714,2.7482922,1.0468495,3.5739985,-8.557591,3.1881905,0.008411558,-0.007738719,-0.02898746,-0.048142128,0.16646497,0.33835533
855,-2.6872714,2.7482922,1.0468495,3.5739985,-8.557591,3.1881905,0.008411558,-0.007738719,-0.02898746,-0.048142128,0.16646497,0.33835533
856,-2.6872714,2.7482922,1.0468495,3.5739985,-8.557591,3.1881905,0.008411558,-0.007738719,-0.02898746,-0.048142128,0.16646497,0.33835533
857,-2.6872714,2.7482922,1.0468495,3.5739985,-8.557591,3.1881905,0.008411558,-0.007738719,-0.02898746,-0.048142128,0.16646497,0.33835533
858,-2.6872714,2.7482922,1.0468495,3.5739985,-8.557591,3.1881905,0.008411558,-0.007738719,-0.02898746,-0.048142128,0.16646497,0.33835533
859,-2.6761892,2.749678,1.0474827,3.5757253,-8.576947,3.1337757,-0.039226968,0.007652485,-0.02437872,-0.097753726,0.21623199,0.15806362
860,-2.6761892,2.749678,1.0474827,3.5757253,-8.576947,3.1337757,-0.039226968,0.007652485,-0.02437872,-0.097753726,0.21623199,0.15806362
861,-2.6761892,2.749678,1.0474827,3.5757253,-8.576947,3.1337757,-0.039226968,0.007652485,-0.02437872,-0.097753726,0.21623199,0.15806362
862,-2.6761892,2.749678,1.0474827,3.5757253,-8.576947,3.1337757,-0.039226968,0.007652485,-0.02437872,-0.097753726,0.21623199,0.15806362
863,-2.6761892,2.749678,1.0474827,3.5757253,-8.576947,3.1337757,-0.039226968,0.007652485,-0.02437872,-0.097753726,0.21623199,0.15806362
864,-2.6761892,2.749678,1.0474827,3.5757253,-8.576947,3.1337757,-0.039226968,0.007652485,-0.02437872,-0.097753726,0.21623199,0.15806362
865,-2.669588,2.7503247,1.0444343,3.5808358,-8.601277,3.0603976,-0.065741315,0.02212918,-0.009184472,0.14291936,-0.1987046,0.14521444
866,-2.669588,2.7503247,1.0444343,3.5808358,-8.601277,3.0603976,-0.065741315,0.02212918,-0.009184472,0.14291936,-0.1987046,0.14521444
867,-2.669588,2.7503247,1.0444343,3.5808358,-8.601277,3.0603976,-0.065741315,0.02212918,-0.009184472,0.14291936,-0.1987046,0.14521444
